               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.067009,             0.21714,            0.019195,             0.49538,             0.44247,             0.47307,             0.39034,             0.12553,             0.45208,            0.097086,            0.008145,            0.008145,            0.008145
                  92,            0.067097,             0.21654,            0.019227,             0.51791,             0.42743,             0.47159,             0.38806,             0.12551,             0.45176,            0.094389,           0.0081068,           0.0081068,           0.0081068
                  93,            0.067039,             0.21651,            0.019129,             0.51835,             0.42621,             0.47129,             0.38894,             0.12542,             0.45098,            0.090724,           0.0080682,           0.0080682,           0.0080682
                  94,            0.066946,             0.21797,            0.019091,             0.51175,             0.43281,             0.47217,             0.38931,              0.1255,             0.44987,            0.091726,           0.0080294,           0.0080294,           0.0080294
                  95,            0.067123,             0.21593,            0.018955,             0.49312,             0.44165,             0.47072,             0.38812,             0.12559,             0.44988,            0.092661,           0.0079903,           0.0079903,           0.0079903
                  96,            0.066855,             0.21646,            0.019008,             0.53247,              0.4186,             0.47027,             0.38755,             0.12559,             0.44904,            0.089746,           0.0079509,           0.0079509,           0.0079509
                  97,            0.066887,              0.2183,            0.018891,             0.51405,             0.43011,             0.47129,             0.38853,             0.12562,             0.44986,            0.090806,           0.0079112,           0.0079112,           0.0079112
                  98,            0.067174,             0.21641,            0.019068,             0.49684,             0.44099,             0.47111,              0.3879,              0.1255,             0.45036,            0.089867,           0.0078713,           0.0078713,           0.0078713
                  99,            0.066959,             0.21588,            0.018988,             0.50564,              0.4355,             0.47145,             0.38836,             0.12543,             0.45216,            0.092027,           0.0078311,           0.0078311,           0.0078311
                 100,            0.066972,              0.2154,            0.018914,             0.50526,             0.43564,             0.47115,             0.38774,              0.1255,             0.45232,            0.093451,           0.0077907,           0.0077907,           0.0077907
                 101,            0.066665,             0.21562,            0.018768,             0.49382,             0.44395,             0.47107,             0.38811,             0.12558,             0.45195,            0.092773,             0.00775,             0.00775,             0.00775
