               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.047003,            0.064695,            0.018377,             0.51012,             0.40414,             0.46076,             0.37669,             0.11195,            0.099813,            0.053501,           0.0090844,           0.0090844,           0.0090844
                  64,            0.046949,            0.064468,            0.018368,              0.5046,             0.40647,             0.45751,             0.37553,             0.11082,             0.10027,            0.052637,           0.0090557,           0.0090557,           0.0090557
                  65,            0.046716,            0.063869,            0.018151,             0.50053,             0.41349,              0.4594,             0.37796,             0.11092,            0.099827,            0.052401,           0.0090266,           0.0090266,           0.0090266
                  66,            0.046671,            0.064452,            0.018172,             0.50575,             0.41146,             0.46082,             0.37852,             0.11088,              0.1002,            0.054385,           0.0089972,           0.0089972,           0.0089972
                  67,            0.046577,            0.064219,            0.017994,             0.50356,             0.41581,              0.4631,             0.38128,             0.11083,            0.099971,            0.054488,           0.0089673,           0.0089673,           0.0089673
                  68,              0.0466,            0.065213,            0.017934,             0.51122,             0.41026,             0.46241,             0.38138,             0.11081,             0.10044,            0.055553,           0.0089371,           0.0089371,           0.0089371
                  69,            0.046395,            0.064245,              0.0178,             0.50333,             0.41702,             0.46303,             0.38229,              0.1106,             0.10043,            0.054391,           0.0089065,           0.0089065,           0.0089065
                  70,            0.046334,            0.064177,            0.017733,             0.50205,              0.4191,             0.46414,             0.38139,             0.11095,            0.099985,            0.054757,           0.0088755,           0.0088755,           0.0088755
                  71,            0.046272,            0.063699,             0.01773,             0.50587,              0.4214,             0.46651,             0.38409,             0.11113,             0.10025,             0.05536,           0.0088442,           0.0088442,           0.0088442
                  72,            0.046179,            0.064138,            0.017704,             0.50642,             0.41949,             0.46742,             0.38539,             0.11097,             0.10063,            0.055166,           0.0088124,           0.0088124,           0.0088124
                  73,             0.04587,            0.063541,            0.017498,             0.51101,              0.4161,             0.46501,             0.38351,             0.11106,             0.10047,            0.055478,           0.0087804,           0.0087804,           0.0087804
                  74,            0.046114,            0.063922,            0.017439,             0.51746,             0.41467,              0.4666,             0.38455,             0.11087,             0.10041,            0.054683,           0.0087479,           0.0087479,           0.0087479
                  75,            0.046024,            0.063416,            0.017451,              0.5126,             0.41853,             0.46814,             0.38575,             0.11095,             0.10035,            0.055025,           0.0087151,           0.0087151,           0.0087151
                  76,            0.045868,            0.063254,            0.017301,             0.50595,             0.42102,             0.46714,             0.38629,             0.11103,             0.10084,            0.055195,            0.008682,            0.008682,            0.008682
                  77,            0.045991,             0.06379,            0.017244,             0.51323,             0.41937,             0.46673,             0.38534,             0.11089,             0.10106,            0.056169,           0.0086485,           0.0086485,           0.0086485
                  78,            0.045908,            0.063341,            0.017235,             0.51259,             0.42627,             0.47144,             0.38845,             0.11088,             0.10102,            0.055416,           0.0086146,           0.0086146,           0.0086146
                  79,            0.045847,            0.063647,            0.017199,             0.52546,             0.42231,             0.47392,              0.3898,             0.11084,             0.10118,            0.055302,           0.0085805,           0.0085805,           0.0085805
                  80,            0.045776,            0.064175,            0.017017,             0.52509,             0.42213,             0.47374,              0.3896,             0.11089,             0.10145,             0.05557,           0.0085459,           0.0085459,           0.0085459
                  81,            0.045562,            0.063922,            0.017032,             0.52796,             0.42014,             0.47144,             0.38876,             0.11102,             0.10128,             0.05507,           0.0085111,           0.0085111,           0.0085111
                  82,            0.045634,              0.0639,             0.01689,             0.51956,             0.42616,             0.47382,             0.39107,             0.11088,             0.10147,            0.054862,           0.0084759,           0.0084759,           0.0084759
                  83,             0.04554,            0.063447,            0.016956,             0.51077,             0.43163,             0.47527,              0.3929,             0.11093,             0.10106,            0.054674,           0.0084404,           0.0084404,           0.0084404
                  84,             0.04557,            0.063403,             0.01681,             0.53278,             0.41842,             0.47324,             0.39085,             0.11119,             0.10118,            0.054654,           0.0084046,           0.0084046,           0.0084046
                  85,             0.04576,            0.063887,            0.016855,              0.5329,             0.41784,             0.47494,             0.39133,               0.111,             0.10131,            0.054479,           0.0083684,           0.0083684,           0.0083684
                  86,            0.045369,            0.062548,            0.016739,             0.52401,             0.42359,             0.47487,             0.39124,             0.11104,             0.10147,            0.054721,           0.0083319,           0.0083319,           0.0083319
                  87,             0.04535,            0.063101,            0.016815,             0.52247,             0.42607,             0.47508,              0.3915,             0.11091,             0.10192,            0.054962,           0.0082952,           0.0082952,           0.0082952
                  88,            0.045362,            0.063264,             0.01659,             0.52981,             0.42189,             0.47385,             0.39133,             0.11093,             0.10185,             0.05538,           0.0082581,           0.0082581,           0.0082581
                  89,            0.045081,            0.063241,            0.016598,             0.52223,             0.42614,             0.47438,             0.39058,             0.11083,             0.10229,            0.055417,           0.0082207,           0.0082207,           0.0082207
                  90,            0.045028,            0.062553,            0.016465,             0.52091,             0.42634,             0.47374,             0.39082,             0.11079,             0.10224,            0.055605,            0.008183,            0.008183,            0.008183
                  91,             0.04523,            0.062985,            0.016554,             0.51204,             0.43341,             0.47436,              0.3918,             0.11069,             0.10246,            0.055537,            0.008145,            0.008145,            0.008145
                  92,            0.045166,            0.062755,            0.016456,             0.51345,             0.43089,             0.47291,               0.391,             0.11087,             0.10235,            0.055591,           0.0081068,           0.0081068,           0.0081068
                  93,            0.045265,            0.063032,            0.016406,             0.52411,               0.429,             0.47498,             0.39357,             0.11094,             0.10215,            0.055579,           0.0080682,           0.0080682,           0.0080682
                  94,            0.044878,            0.062967,            0.016339,             0.51793,             0.43313,              0.4761,             0.39374,             0.11087,             0.10229,            0.055607,           0.0080294,           0.0080294,           0.0080294
                  95,            0.044824,            0.061533,            0.016386,             0.52791,              0.4279,             0.47588,             0.39321,             0.11092,             0.10224,            0.056114,           0.0079903,           0.0079903,           0.0079903
                  96,            0.044986,            0.062303,            0.016243,             0.51886,             0.43146,              0.4746,             0.39218,             0.11109,             0.10195,            0.055569,           0.0079509,           0.0079509,           0.0079509
                  97,            0.044831,            0.062634,            0.016098,             0.51365,             0.43177,             0.47396,             0.39195,             0.11119,             0.10196,            0.055486,           0.0079112,           0.0079112,           0.0079112
                  98,            0.044727,            0.062636,            0.016062,              0.5259,              0.4272,             0.47524,             0.39305,             0.11105,               0.102,            0.055216,           0.0078713,           0.0078713,           0.0078713
                  99,            0.044696,            0.062397,            0.016133,             0.53391,             0.42443,             0.47654,              0.3929,             0.11113,             0.10214,            0.054919,           0.0078311,           0.0078311,           0.0078311
                 100,            0.044696,            0.061875,            0.015971,             0.55145,             0.41557,              0.4779,             0.39447,             0.11114,             0.10215,            0.054988,           0.0077907,           0.0077907,           0.0077907
                 101,            0.044751,            0.062277,            0.015879,              0.5075,             0.44262,              0.4795,             0.39628,             0.11117,              0.1021,            0.055109,             0.00775,             0.00775,             0.00775
                 102,            0.044538,            0.062385,            0.015958,             0.51434,             0.43817,             0.47951,             0.39598,             0.11113,             0.10223,            0.055172,           0.0077091,           0.0077091,           0.0077091
                 103,             0.04468,            0.062208,            0.015983,             0.53222,             0.42676,             0.47836,             0.39615,              0.1111,             0.10243,            0.055431,           0.0076679,           0.0076679,           0.0076679
                 104,            0.044752,            0.062457,            0.015893,             0.50727,             0.44407,             0.48103,             0.39825,             0.11096,             0.10276,             0.05577,           0.0076265,           0.0076265,           0.0076265
                 105,            0.044516,            0.062247,            0.015643,             0.52872,             0.42823,             0.47895,             0.39666,             0.11105,             0.10268,            0.055547,           0.0075848,           0.0075848,           0.0075848
                 106,             0.04442,            0.063106,             0.01567,             0.52332,             0.43357,             0.48077,             0.39891,             0.11112,             0.10284,            0.055675,            0.007543,            0.007543,            0.007543
                 107,            0.044481,            0.062008,            0.015636,             0.52387,             0.43464,             0.48089,             0.39812,              0.1112,             0.10275,            0.055338,           0.0075009,           0.0075009,           0.0075009
                 108,            0.044597,             0.06296,            0.015745,             0.53069,             0.43135,             0.48043,             0.39764,             0.11115,             0.10288,            0.055325,           0.0074585,           0.0074585,           0.0074585
                 109,             0.04433,            0.062236,            0.015512,             0.51351,             0.44091,             0.48128,             0.39894,             0.11115,             0.10295,            0.055359,            0.007416,            0.007416,            0.007416
                 110,            0.044095,            0.061691,            0.015415,             0.54275,             0.42515,             0.48159,              0.3991,             0.11111,               0.103,            0.055573,           0.0073733,           0.0073733,           0.0073733
                 111,            0.044391,            0.062222,            0.015461,             0.52794,             0.43492,             0.48203,             0.39916,             0.11107,             0.10323,            0.055877,           0.0073303,           0.0073303,           0.0073303
                 112,            0.044065,            0.061167,            0.015376,             0.53044,              0.4312,             0.48102,             0.39853,             0.11111,              0.1032,             0.05582,           0.0072872,           0.0072872,           0.0072872
