               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.069117,             0.22007,            0.019857,              0.4963,             0.43089,             0.46323,              0.3765,             0.12696,             0.42343,            0.068764,           0.0083684,           0.0083684,           0.0083684
                  86,            0.069449,               0.222,            0.019975,             0.51832,              0.4187,             0.46419,             0.37682,             0.12698,             0.42441,            0.069475,           0.0083319,           0.0083319,           0.0083319
                  87,            0.069304,             0.22324,            0.019747,             0.49906,             0.43008,             0.46292,             0.37587,             0.12664,             0.42889,            0.070065,           0.0082952,           0.0082952,           0.0082952
                  88,            0.069584,             0.22092,            0.019817,             0.50565,             0.42681,             0.46402,             0.37753,             0.12669,             0.42719,            0.068619,           0.0082581,           0.0082581,           0.0082581
                  89,            0.069002,             0.21722,            0.019809,             0.49726,             0.43226,             0.46483,             0.37787,             0.12673,             0.42498,            0.063402,           0.0082207,           0.0082207,           0.0082207
                  90,            0.069138,             0.22024,            0.019566,             0.50621,             0.42617,             0.46591,              0.3791,             0.12663,             0.42632,             0.06165,            0.008183,            0.008183,            0.008183
                  91,            0.068995,              0.2201,            0.019608,             0.50629,             0.42966,             0.46641,             0.37989,             0.12653,             0.42822,            0.063257,            0.008145,            0.008145,            0.008145
                  92,            0.068951,             0.21968,            0.019713,             0.50016,             0.43013,             0.46498,             0.37839,             0.12628,             0.43021,            0.063404,           0.0081068,           0.0081068,           0.0081068
                  93,            0.069232,             0.22219,            0.019592,             0.50145,              0.4327,              0.4661,             0.37944,             0.12641,             0.43001,            0.064341,           0.0080682,           0.0080682,           0.0080682
                  94,            0.069491,             0.22157,             0.01961,             0.49533,              0.4339,              0.4647,             0.37829,             0.12647,             0.43068,            0.066262,           0.0080294,           0.0080294,           0.0080294
                  95,             0.06891,             0.22136,            0.019584,             0.49568,             0.43261,             0.46615,             0.37867,             0.12641,             0.43178,            0.067361,           0.0079903,           0.0079903,           0.0079903
                  96,            0.069026,             0.21838,             0.01965,             0.50863,             0.42696,             0.46732,             0.38011,             0.12644,             0.43172,            0.066477,           0.0079509,           0.0079509,           0.0079509
                  97,             0.06861,             0.21767,            0.019424,             0.50633,             0.43075,             0.46831,             0.38046,             0.12644,             0.43261,              0.0654,           0.0079112,           0.0079112,           0.0079112
                  98,            0.068704,             0.21905,            0.019457,             0.50522,             0.42978,             0.46764,              0.3801,              0.1265,             0.43334,            0.063741,           0.0078713,           0.0078713,           0.0078713
